Consumer_Key,Affinity_Key,Affinity_Category,Affinity_Subcategory,Affinity_Value,Affinity_Type,Affinity_Score,Affinity_Last_Modified_Date
M4TFZUHycrLOIcbGaJ3EwCaCKGAcwucnzoQH9j2pOTlpeqKoMpGbO5EsyfRYCHHH,GpmRxOySAcTuX4UNLxJJhaBj57Qu9Kc0WmgTGUuvE0gQ1Geiip5eI3TsL5jSdONf,Food,Gastronomy,,Declared,10,2023-02-11T05:49:55
hiCRNQcQhyHV9V8Yc71a0EGNuxBpPuBvqeu3UaGxTZJ6WvkTMZYhSqEUPVOvAsmz,vPETaUgx47yRdLMNJmTy1YsJBbF8y8536iVHhUVeCYhQxQuoEkV6hpV4yhz4ZHe1,Sports,Other,,Declared,10,2023-04-18T10:41:46
zUZyqp1WLosM8ZgmPje8oSn6T8alKFPr6bwkDnG1xlfYRlFXbsKBTUBVGSrsqm4y,s6VJTQjzyILZSAmb7A8cBug5khw3sR6rxWYg0YQwvJQzSyKKQJE4TSIfOfJlAOu6,Music,Music,,Declared,10,2022-10-22T05:32:16
yLUl3DLrEu34mbtdMiwtHmVfLI7ZyAfPbCVCoyD4Chf9u7xm2Wx9KjFGBEbKWgOS,XcBHwrmiPfvkulP7wlovi4dUou19eBwUykAoUFkaR3akKeX0jZ2smJOarNBX0UNd,Arts and Culture,Arts and Culture,,Declared,10,2022-11-02T00:58:22
mPszIV8bnM7NKoSzkKUlxUMAvjrlQChNtnKyHNEruI24pfE9BA7Q1q15FA0HfMod,rc64tglqDUjMm5kVSSeydIbUq6UVU4YDMNP5CDIRxU30d7bvkJw3qiN00PCMM1gA,Food,Gastronomy,,Declared,10,2022-10-11T20:20:27
XK16seoun1XQjKHflTTtHf3yH9fm8Ukr64giAAKgxKFXxzhOZHORmQ9T2wyGzY3d,8Axr4WwDUhC6FKlegRfWoeuKWbxyf6nwKCrzwp9iwxldilNRrKtZqpOF9Yo2g1Uk,Alcoholic beverages,Beers,,Calculated,5,2023-05-19T18:04:22
UX18P0hfNLSZ8Z4swNdM8HlrWS5VWhJUbDAUnrsRXJlJNSJw20SwCNs4sDFqeTeu,44ptDiGvqPzOMdA5kwQE0NqGiTP2NJESeXLWqqEvmOU3WvWLbeVUuwPCgmJAZzaz,Food,Gastronomy,,Calculated,6,2022-10-31T14:44:11
Egde6Wp2kJ2kuF0BJSXIdaeiZYVu5wVIkJ5dmWPRPRFubeKJXAbv2XNdLFoMazd3,EYqlQBjlAeq3EBsMTYwWLvw6cMBClJurMI2xxtIpdfEYEaRfA1KkstxDdBUUrEDm,Food,Cooking and Recipes,,Calculated,8,2023-05-25T07:54:58
xLsjEryGSDnJVeisoaCFTCbSidFH0HYurhYCGptHu116QkmZWkyzDzhfta35Tg56,wMZc1rf0cnTfzVw83nhH5vLmBfllQBAOe5vncpYX4WtBcqSaNJcTXHUOPJKBQX0P,Food,Snacks and Nuts,,Calculated,7,2022-12-26T05:28:03
cu1pNcZAZrnbIMsFPe8q4yKwSOON2pP6LCXF8hT8ADz0QOyLSF7fEKYYo0LTsQFb,Is15rbg947SAC2PzYor87jkHMavsQ6xQkxlCD1iIgZ93pv9zLPFA1S1UgdiJBYzZ,Food,Canned and Ready-Cooked Meals,,Calculated,8,2023-02-25T14:40:22
y6OIhlbpSekKjRnMyFrWE35ZKHzpcWc7KfGrJKwEwfd5vEyEZ9bWGThFbHiNuSE5,ZGPuryYEtaOFI320vBbgpsi5fIkE1MY3vvIAt4aj1e6sJcUv2eculLfi86pEoCcV,Alcoholic beverages,Gin,,Calculated,4,2022-11-18T07:20:10
YYBQmOBtppdLzZxdOMssCrFwavIidVmbzwY4SwYFYiZBxee45TK7AOoZMBgLaZDO,S7ym0hwikoxYEeNojHxvcWygqwLpIEdjqyKzPDhykKEXZk0y6oGNHVnNNlLyYL11,Alcoholic beverages,Spirits,,Calculated,6,2023-03-08T14:03:46
fXsivQ8PmPls3Ci3kAxieVautLThlsO0do9NotbbdYJOMRs5ATTxO5jcttJOlEHV,ClUHKSxn4OQlfdUDYeXy85FZ2ymFLDWamvM6wZhiEauVMCUprn6BQpcXtURbXQ3a,Alcoholic beverages,Wine,,Calculated,10,2023-05-27T07:57:53
Ph4bVTa4Xc03fTIGxRvE8zIALWvGZzFXCwdpTa1iqW0sfLP2KZhvIuqr6yhlzVDA,9ws0znjsaxtC1wKOGzWyqCNNAnMXGDoLrhoesn2aPqqxTeh9M4tWsRPvb77ZI6sb,Arts and Culture,Higher Education,,Calculated,4,2022-12-10T17:20:00
wRAPrkDgd3d20LEuChVooSMIujOtbMLlogjC1FHThopK1r6s9xvnC75cLIyqXCbn,6dxUFQBNEv8ZVVFWxwlaFeFlTyjIjIVOnp0DfioHEI0JXa1STedigl80qvQH3C32,Music,Bands and Musicians,,Calculated,5,2023-02-06T00:55:33
36iDbOD5RH8G2v68KPgbYOeNu5YvWHsMRJm5x2za29f7edE6b2zyjY0lmUgsbJWZ,S7tmKKSK1bXjUwUBCAhA4gzJ1Mh3ewPbahAgeCh9Im6amB6v8OWh8R6s6tx0u52z,Media,Newspapers,DIARIOS,Calculated,5,2022-10-07T05:20:58
Qt18kcTNsdKkm6wlv2kYQD2sELbJ2quGYhEHaQ9xDHAEquNhTeBPfqeZkpLiAFYF,gYu3W4IqunP4d3bChK0edKe1zNFG7Uy7R8TaICCbbWRzgfqRNJCJ2kh7TNOkqnIr,Media,Magazines,,Calculated,6,2022-10-12T20:29:25
C0DgZCrDGoacPTXPV9jbcyChNbIBB0gDQZzAf0kZLA1BCcuMiXPTY2qPXc5UKn3R,ArgCmmxzGiInQEJ3acBpj0HWH6eKC0TKHMuhf7Olw1LUny1sN7sgaK4neLYNLxaO,"Health, Hygiene and Wellness",Sun Protection,,Calculated,4,2023-04-16T13:13:25
sgIpUjUKXtI6HKIPciamAHruP7L9ZZV4OWIclpWn5lS8UKfxP74Q9vySCD153dNF,RDtKgLE0UdFJhtqih8uHEFYJKFhZ87p1TfnVUMpat1N7TwKjWgYO5hNPtSByqm0P,"Health, Hygiene and Wellness",Well being,,Calculated,7,2022-12-31T07:43:43
uo6Adp7IPOWgUpILMquoUkgTsqW5L6EGZvDcrcFoEfdkw5udrHXv0iKMTansygg7,zTIBNhH4M68pTQkChT3YEXBQQl7lt1ocACGaeLD7j4eIYwFpILWHTHaOFIT4kpp1,Sports,Fitness Lovers,,Calculated,3,2022-11-16T15:51:08
78cBGAlf7mXZ2W7St6H6QKqw87zYevtGWNGACefWew6UrEN4JMMUubAlEq4V26z6,kwFzCR0bMUCTNgszk1UPXqhgiaJNLQBPEZRic2fS1AWW9Dw07CIufnaQQck4X13X,Food,Vegans,,Calculated,4,2022-12-07T18:33:58
1qGVbxhGYUL2Ltn2RzYZ2h4sTckSh0SY5P6ck8HiXD4XrHBjTAafIhLJls474BHy,Q2v9twgvFzeROOdPaI2mJNzKPCt2v8glDohFg9j2i6OJCDrUsRMqfW4Xd08aOjMD,Food,Healthy Food,,Calculated,4,2022-12-03T14:25:57
FodQNX4deHjKzr36OcaDFhT0ZPJgr2p3MK5heZ0zCqBvRznei612CUOwUx3V9zZx,57irBsCbIhJsbQJRKsh3QtlO2Iq6xYN6pKcwRoyKVhWdxDxnzmGw6RQK4xreVdr3,"Health, Hygiene and Wellness",Pharmacy,,Calculated,7,2022-10-30T01:36:44
R9FyOkxv33zTb7IioOfwWLgtXhMCE4EWGBsIwcffnWXU9zDKh0qychzKsTJ8H0Z3,OHps1Avj1xkq9ozEAlUK3hTZ6bRMMfgcj27tspzhyzgdVlWPdPwdcaETKmsn5kqE,Home and Housing,Household Shops,,Calculated,8,2023-02-12T23:17:40
GZ1GUpZTIc1NeatHWP1tbhBV7Sn5KaGuRnwFKINF8h4e7gLAjdnBRycxlnsacLD4,gYYCKVuAqOlnNVD3QPY30OlRJbgBzZO5v2voxqsB45iod73E1MmUYdC2q2DUCbPV,Electronics and IT,Shops,,Calculated,3,2023-01-14T07:52:04
6lcnh6uZZb7uSTGEDMgR7MACHbTUqk0ukAvM4uihCEFkbwEbrXJIMZrZlGfpFXO9,UqIWbYUvzM9PCt4ry0BQhMJv99BBi2k314az8mFtoAqkL8C3ON4bHJjOIqetLg6j,Electronics and IT,Shops,,Calculated,6,2022-12-23T13:35:16
lU6eD54uRnk10oIjNJeNmEIqulpoNUxoqJEnlqfWGWVpEM6ZyOWe5gj6ab8Nu409,hkNmcROi42R5AAS1TEsVjkKoRCBAdOA2bqtxlwBKI3YRII0lwOm1uvaZcnHIIUDc,Sports,Shops,,Calculated,5,2023-04-20T09:37:20
2YPyvqMvK2lqoYb5UUqhnQwbkqg1h2N6tgRvtteqOmnLz0OB0snzUIex1zoPYGZ5,pwQgsn6KQZuDCfUblC0FdHxnpBFGP8H7gagDMlsejSX6nhbIRQ7Jcc9pPx8RlzRU,Shopping,Shopping Centers and Malls,,Calculated,6,2023-02-28T08:11:38
GuFGKQANuze2Jj2KNs5S3ptEF7UjCGuWIusvgJYHnDaCIMyvLUWXx5lAiuzfFUwb,QmdOtdi2jaKsFuL21g8Ou8PzuMCbLne5LefEnIBXwvrY23Gyx44jB87Mu4oZe42X,Home and Housing,Household Shops,,Calculated,10,2023-03-19T04:33:57
1Kmf07TvIirBq6g7ZAF01gBpXMTfqFvB5qdp4jIXpDt6blb5yCLzWOb6PZMnS1Uy,IU3mSnj9BzuWL4VOfRgDSztoJrC2M83OiuRzTKgMD9OaPDqs10LuqcTrt3tpw3BK,Electronics and IT,Shops,MOVILES,Calculated,6,2023-05-25T12:51:31
PxYvUMNGGtkhV2xFTdmuQ2xVHrFu1z5FeUIor6HtChOnWBGFWJ1zW3n0XX80A9ZI,Wdbw5a9oHUrDbr3jXUBOh8d0ewPiNv0WsxLs1gVPA9qkLUflwH5MNhYW11ccDsF8,Electronics and IT,Shops,,Calculated,8,2022-12-26T03:59:04
9j5Mhab3Cx8yXfPvDtsHog9DUDDk9FeurCpjDdvloQrchRc76BsxFNn0wdkadKbo,ez6y05RCJgGD11VJrnWMZpy2JGXqon6d1oVFnfkwoZkKEyVMOsJfpUKPsjh4nuB7,Sports,Shops,,Calculated,4,2022-12-03T21:38:24
gaFBpH3bYD2PqsK8KGiPKGU7uyHjxwd0qR4jc5hAV1yMVTFQXWMF7Ms6m4WY1ioH,wNOKgNj5WEU1wpL5dMfTDieQHjfP9Z7A9R5RiNvyLToVgZGTPnURYHUwmEdSTppE,Fashion,Brands and Shops,,Calculated,8,2023-03-05T20:54:16
OlH7bLaBEREXanfcqSeLWAIrmpf13J9KLnqkpPwsKEBkbBghQumpHgkhoub268eM,0hbxeM5t6vQjcKVYA2SRuhuxUmoWAAEaaGEM4s3eynkqnWSBiwkAmSBcZuALDVe5,Sports,Motor,COCHES,Calculated,5,2023-02-09T13:17:50
1nx4jdce7lWsI6IffoPS2Nl3MtK2QivbdW0RnPnxJqDdeebAs9whvPKRgEGoVSH8,iItmgOnCuyBVF0IPTvPHr2F5skCaymEQKmo58ETp6X982V2NVKtfJMw3CwBHJN2l,Sports,Teams,,Calculated,1,2023-04-27T22:46:31
i3mJIn3EyBus2xJt5KifbLOdkIpt8fo0irCpFC5B11hUuEd1D2wNbCyAGcgv2osy,zbJoVFLXGleonJfSiC1LQYsnEpY2BZJD0llgOlukeRqBgWtZaL79TJJfxzoRRqoA,Travel,"Countries, Cities and Other Places",,Calculated,10,2022-12-16T14:19:39
oeGicyiNYPFXNDH0oBuQCFo1CIFhSMFazQjLToJoZ7LloRjgP9eZFyEcTrvuhN8P,Vf89TiOLwJmWrCNbV5SB26RGQC8XdZSjKza2x1tfOzYMSn6GEobN0G2HqxM4nZIe,Travel,Travel Agencies,,Calculated,5,2022-12-11T21:41:16
Z5ohJhsjZjNo7ijbADBVjZqMoswRlCwK4dFc5iDbNy9hX5p2vpM5xsI7ZvezHVLC,Dom217ehEVALrc01hSN6IZmX7esvQGnuA097VOZF11xLY3nmyPhgrp0LCYuQCb21,Travel,Hotels and Apartments,,Calculated,6,2023-03-24T07:11:31
tefWIV7jm5Qh2qB6bbtLPDcm9ea4HmLAOJKNScJxHydqEOQGTq53hjuqcpJt7v9D,K87nrKknjHesuBUY9Li6wgibKk5jbqxcgOM5hfKiK9niALAPyLD2CPKmiFzgrTzD,Shopping,"Discounts, Promotions and Coupons",,Calculated,10,2023-02-09T02:35:26
3aVx8LqMcJ9AlcveypcqVhLQtW3Me2lVD4LolpscWtdSNU0OTF8xQlVWHQqHYLsX,NmwnadASNYfzJH7fMVvp423VsbmX0cqe86m4zL5vMqMdPQVkkuvOitAtdwQOh2FH,Shopping,"Loyalty, Catalogue, Private sales",,Calculated,6,2023-05-16T17:24:13
ZXAciT4hBG3LkFFRFmSTTtWsChxKQSHNp43r36wY2dCycLGYNUSI4bKma4ONPLpz,WegGDL8tivhhKQn9IoXQtQZX7BxKNdRMoB2xu3WEyi9ZGUAwA35SW1qGwpXJYz9J,Technology and Internet,Social Media,,Calculated,4,2023-02-14T16:12:24
GegwSmnjypvTkif3JhvOFHKWLMqvA9LGsSxEFmtBMqIpsIWKJ9vhq3Piewf4J2Rj,MwFgTZojnOe9rqqomczIXsiflnaNrkMhcltoFm6eqTxpE7yDlFucKSzjDdPrFxZy,Technology and Internet,Internet,,Calculated,6,2023-05-07T08:17:38
gOhmnmqkJGq18MdOxiiVZqnlpNK5djNMaAOx9HuQkXW9t4g4YLTeziyYlifnhubL,5ibrPlAMNdUqNSAy2vIuhOb2ZcaYmRNhHmmrWCYFQcQxmXtHX1XT2cSjkEIQj8Le,TV and Radio,Shows,,Calculated,1,2022-12-27T20:59:13
eX4GYToauMl9V1btjwXtIirzTin4blVS3sgud76lceACYP6mIEzzAfyDSGagSau3,UjKH9dOYi6hi5xNJFgsdFQ4mvS2VNIj6qRdZIT2dHDbIWPBevCF1PArp4MKXH6Jf,TV and Radio,Radio,,Calculated,3,2023-04-17T18:35:48
icqNQBlDPEizkXrEXvb0dRc21YdTfpl5htPO776jT9CZi1j5gUwGKBnZK8jrwGdP,FRnmBGgxsXJ6JSgrfNpdhXpBIQxxKumTat7FaJfuls9n8CZFURB7xDBQQyPrqq9V,Leisure and Entertainment,Comedy,,Calculated,2,2023-03-29T11:55:33
lMWLPXCoR7Y8m2WwzCEUHKTHipgX06KSwxZ0vQJSJyM351zS3qXJghgy7QieoCEW,CjN4JXKp7DpU5JTmqDNJWX8mQ8cAa3esflBpYRZogLfccfIgT9ct6o7KVuFlzvnJ,TV and Radio,TV Channels,,Calculated,5,2023-04-07T02:08:18
Q0AH8DCy4dCPuffcWRSy4hN87Y4tzCUdCL49zJ2a6VqhcloSujaKORLFit22n3D7,9nhtOXQJLuCSVfAQrrksrUdZZ855uINenzTUkAnKQPq9bKrEuR3pmnv28CvgPocq,Technology and Internet,Technology and IT,,Calculated,7,2022-11-28T06:01:37
IZBr3yeNM5Z5y26ZU7qcB1g7IGOpRQ0PQbLIplSeeiZrnycUlJLNqQekwixygmxa,TrrLnBcTIxFy8eodR5AvXMROrj5E2JM14ceZOFvyG8MKCwlSB5a9vHuNTweXPN1v,Leisure and Entertainment,Bars and Restaurants,,Calculated,7,2023-03-31T18:03:45
vnoalk7iU3yZxqcXFBrKvznYymLvSOyAy1veoG4yKAePPzZmaUAVOU8lUXmiOEuO,27E0uafSZfM85D44GEVSbkrgqZgWLjxDUFNlrNjHTExZdh6p5t5kf8eTIoL0vjvx,Consumption_Behaviour,FIESTA,,Declared,10,2023-05-04T13:21:52
y2lx6A33iY59XgUGX2s0Qm13VZgUTJPif0HOYa77jlEw7lOklE91UP2KMg6W8d3z,xhbr1qlrZMMwynfGnQcWtKNEsyQW5QAXvY8gUp8ZpeLPoQviQqQOgMBU9bQFFgTd,Consumption_Behaviour,COMIDA,,Declared,10,2022-12-09T23:58:16
H2UYkE0OS3wLvv4vBhR2TJHr4O4X1na1UCeIRoS7r9AzO0TRS1tIuq9Rn3UZIVGD,1CarTr4CxAxGnzNDptyT4FlQo51z6GNIR99fj76SasB7kt8zpKjsIaNcsIhXj3VE,Consumption_Behaviour,CENA,,Declared,10,2022-11-15T15:19:18
ZU1IIW0SvHM6dN194fG11YdIIsc2JAk3emIdkXz1kSXjrE4xZb1uKzYo8eBMvIrU,G9XdhaD4s04kcbsrdrNA1bl2XhWwfr5iQ8Lhwhk2bz3JWti9V1Y1ZO6nPWqJL5ME,Consumption_Behaviour,APERITIVO,,Declared,10,2023-03-25T09:38:52
hUGwhjia6HhAcTMjhX0UHT1UQuetsejrXYJz3se0FGBc8aq00PYm3hKB2KeBPqai,kZRzw0sEKS1U1mIq6rsh2p7L5ZyzpcOaQWygQEOGGgt5Yci0gH5v6Pf2R6aH8xfJ,Consumption_Behaviour,FIN_DE_SEMANA,,Declared,10,2023-01-13T20:35:26
H6YKNLyr96WxZ9ZrhKIXq58cG886tI2PjafcuIcz2LTMykxN6MgHzG5wRoOFCdqg,jEXPeqn1Y5OLziia8foQenWm7wTGP6FW7ovubDGxvw8ZnVtvJ0Zp6Mq1k1wf8X0o,Music,Music,,Declared,10,2023-01-01T09:03:16
MuJ8Xqw6zbYU0YYqkaclT8h5kLbNSM7OZl1r5PnfUNtXmMZNSDcclKwQOsudFizs,juqkDj9ToZ6IZcO5YkAIkSV2my1Rc8SY91MIClKfDlYqtJDDPCw6m22UjohNXLy8,Food,Gastronomy,,Declared,10,2023-03-01T17:30:43
vPENM9sH9b1MgMJ8KPGi6g7Yb76MbeMBtDWZ8ewfs0moaVQLW9jJLNNkjZdgAM6V,7OKRnijlFcQ9zz9NiQAHdMYrZt9mFCB3xxdjfpdV1GpnieHxTo8ORBRI3aUvwEwA,ALCOHOLIC_BEER,AMBAR,AMBAR,Declared,10,2023-04-27T10:29:34
gRan7oNdNYXvfjkg0xIzkTh1ursOZyNU6XOVKsyVSiDjYxVGJHjhDuSNsgTsNvLj,HBiKLDMdardnPnH0UpFGXD0YAf8LZX0LbVskttSBam36CfGQmYqkN3GMT9PagNrF,ALCOHOLIC_BEER,ESTRELLA_GALICIA,ESTRELLA_GALICIA,Declared,10,2023-05-30T03:22:42
e8MkIApOLZ7Cmz6rcnJp7Q4GP9R9vsnXaQ0O2mTiNxWGO44KmFccTQhli5rrTJnv,VMfydGwRgQV6ePobj5nPQsMWRjTfSmpMk5X1l2NFRfS3NzzfpirfY7ou1EQ1FshQ,ALCOHOLIC_BEER,SAN_MIGUEL,SAN_MIGUEL,Declared,10,2023-04-17T07:33:20
CbYkmPL8ij9AII0W6PVahixtLAGFOmYXmtBxjpt4SHRdKbkc1xQPoP7KhO88I1bT,Dvsd8OQUP9bqjMQg7A5ZEmG8bop2QfXZGIjUwXlf1KenuXKhzrAPUMVRkm5dUysG,Shopping,Shops,MERCADONA,Declared,10,2022-12-17T21:49:49
WjnCFd0GAfvtpy1qgvUe4Hnn4Ftbnp3gxnhj3NTcj2amkDVmVYyeKzDnSVRKDr10,YvlPE0OlbHFSAzWa4BY1Prw0VqzsxgkTbfsQJTLsYt2hyU5MIa0XKGMPBNhJ8yqO,Shopping,Shops,EROSKI,Declared,10,2023-05-13T05:24:27
5rfd85Z9m7fK6iBihsTPLJSlMB9wgRRkzXvxBEHwKgXpZaurtS7mxIuvUkQ710cS,LDe3dIBMmTCBzwPvlK6kRNTpuO4uS52zcsYFrcG4Y6UNyAqaWWeteSWCAByJcsTk,Alcoholic beverages,Beers,Cruzcampo,Declared,10,2023-03-03T12:31:41
yzbnu7U1ctunp32248Bx4ssdBpOErDPWuTZxd007pPmJloikCWlTKo3fvMsqpKbv,sYjtsViMd0TvDwoGPHTnKcKHnMAudtyPTznxUUZMJE0Vo2evZbWjOTUergoQJMPZ,Sports,Sports,,Calculated,6,2022-10-17T02:59:23
mjR3KFKrkzlBC564XAXgBFnp1mR4KxeXBdk06t4pOyjvKXdz3StPyGPTF5US8M0o,1bUeRk2rfUgFtBKMbgzoBxt0S1UxB2XesWO2BdYNKbLT6Yb5aYazAYOmZ9Kg0ICB,Sports,Athletes and Sports Personalities,,Calculated,1,2022-11-21T08:52:04
dmrGPTnXk22p4akZ7cLeZ2EnJQxoR4RUngx96MHpZRkXM0LWhcjNtHYW3QmJKnNn,jsL46tBALmUKUCeCXkxlPadLQMiemArdIajEiEZRD3Th4EMMRhMubENHRhVCBRtH,Shopping,Interested in eCommerce,,Calculated,4,2023-03-14T06:01:04
3MlgSfWIIAdFfS3tyHsqyRQUkN0YlZHcxoXedlkvVUalBVzonmiwVaIJM4tTW9kd,Vv0D7Mhtu0TXsBnnkcd1cI4UOjBCNqkCXHReKWRgmQZLI4RBEqUjpSPIpfbR1Ax0,"Cinema, Theatre and Musicals",Actors,,Calculated,2,2023-01-24T23:55:52
FAAkTGMJIG705ebBcGEx04XvSi6gqFMIIWjETYGdzgMzy9ccHKhmIKK6cjLj1p9i,P31A3TwveM8WkC858BFByGTTaDGybGjnMibE4wARaF7o9Du7RpHMSuv9fRK3TaNA,"Cinema, Theatre and Musicals",Movies,,Calculated,5,2023-05-07T05:53:54
09UDrkR960I5IGbSj1ExjuD6VL5uxYjpGL55Z60ibT71PWP3ks1izTkMTe993P3V,rwTEWtSKr9FAbgyqHmNI5isPJu7Bmb7CiLrwQQ5Bn5zesfMVUKk6X0jgjpSQLT1E,Soft Drinks,Refreshing drinks,,Calculated,4,2022-12-18T15:07:02
CkOkWc4zzSnSVGbunr4PRzhpOtJrSxuWlRQaDR312iZS1HIFW3t2md0vhIHlTrt7,CSLsuWYQtq847dc4zcacMImrbFGQ5QVXoCStQhUzo8qyxeSfs4tPc5ZWF68vX3oj,Women,Communities,,Calculated,5,2023-02-21T16:31:27
TekGmBbtkyfVE4p0iT6YTBCRuDKiYljif0hlHYvg9GP8bDv7KbdzpqLd5gBlotlk,MK0WUH2d73SkH9sG9ux37f022huPtad1hNMSYMMsqDcSL6d4RwXqQR24u690Q07g,Technology and Internet,Apps and Online Games,,Calculated,2,2022-11-06T20:09:13
UsHl2R36SNOQYREiN7DGTesD2502XaSwFEFy2mtAieJRv2l1OfIiOGgtXUy8bEBr,fscx5Pt37U6Ya0E14BTIFQn8pnbkGSgHWfYxQb6P3QvMJ2wcbGE4l1rZTOPl1qIh,Alcoholic beverages,Beer Culture,,Calculated,4,2023-04-27T10:13:01
7ocyxc2iwdbgOJXbptDLGpWrN9xFL8t44AI2ivS8NQswvM4OVPVFlXtlCpwZm9mF,UmUhxN9L2CbxigUYBnUmraG9QtZjMoggUshTpPTm3cJQcVcIoq1ksNFsFwEeZUzK,Alcoholic beverages,Beers,,Calculated,6,2023-05-09T08:07:49
A2B4hVs9lObbkklJrZENvkLKuhAhV6d90QIGvtUzrFp1yqKagZUZ1lfFbJjcvmbY,B3SeVnc2xlDp77D0IorRd144KqceEjBfjzkZMErrGBIJtW3ERIqArni4Fpbac275,Food,Gastronomy,,Calculated,6,2022-12-08T12:16:59
0hKhFV1WJGelKbGrLLpxyjEwFbUZD3wzqhfL9W6rDjENpAVvvsyJKqROdJXsQFUt,LENFVLpuxyZ39dBvaFziek3CiGBpCZkSrxpH0iR19eYGSYLO3MxH7gBvzEwBNVwE,Food,Cooking and Recipes,,Calculated,7,2022-12-27T19:33:56
xA6mJnfwrEwoonfkYLyf1clYTuNoFlq3RRc1t2mb2zL9aoZIW9Imo292pbmbtnIU,61hmuGwl7Cn3kN2bMP5lRF2wBYELe5nqYsEtbofAKadNNoCutUQ6Q5GhehXHZrVi,Food,Gourmet products,,Calculated,6,2022-11-28T21:07:15
Ot54zBlp5FeqQL4gjhZXo0QgzHGp0WZOeKOqCQhZvqVHC9l1UIowiN9IzlIPFsae,dqXlUXFxcOXhYimNH8FkiTNUF3FWYjpIoCpWnfdRmXI6KyBDgpuv87WalaeB2HwG,Food,Snacks and Nuts,,Calculated,6,2022-12-06T09:36:50
PmATJS4Iw4WeHSK1ZryTKQqKAMu8dAVwkugosc59xUFIKaTIzxyJJShWIw7xsVp8,J5H0JC057wSvekDDOiM0Tr0g8PPlSHCJ3trysjxuMxhUvFTb6v1aZLFqQv1eueRg,Food,Canned and Ready-Cooked Meals,,Calculated,4,2022-11-26T10:27:42
WIqtjxPi60ug8pXYmB3reeLUmtuTW099oFLcHycodNK0XK2200O63J5hgPOLzKX5,xfP40Xuxll5oYRQS5Rfsm79XxxLfly3Qb57FtwOZzz7vdTSkggGlhEZHWRZRS7lB,Food,Healthy Food,,Calculated,10,2022-12-26T11:34:05
bt1BODM17EDOXcz9URG1ZfxxuUoC5aSdWyAuCKhsukj8Xxi07FXtCSytcRGAxW3I,XhoxhpxFvXiDKMvd4YpCvUZr6PTuKtUbARdfqdAq6v8dSSzKH7XAL6S1cyxDaES8,"Health, Hygiene and Wellness",Well being,,Calculated,5,2023-03-09T23:52:48
J98Cba1LjTcy5YXOFPliQGt2rF5AOAnKfJCdazRFiGvSLTs4dYNfqioccIBJ2Bwq,AWENAcbmZaPiE19uxojctGn0NtZh7GLk4BhJjUhEMd9jD54pMfYmLz1iQwtP0Fgf,Sports,Fitness Lovers,,Calculated,3,2022-12-28T12:53:51
hUjxVDht3aw3Qi6XRNHOZgtrsbKhYWZx5Ef6SmuPy5dSfx4l1fBvVbhLG3QY5gst,j4aAdwkz5HSswZADGd1DmeeKsudgNPvlUwH4M2UpGJw7HNWhAgsuEMQYtRHgPbyo,"Health, Hygiene and Wellness",Pharmacy,,Calculated,6,2023-04-10T11:47:32
jD1QjymSiocpSgCsJUcesl6YMCEmgBYC3wpTwtqUsowBK4gWM2Vrro54dyFCyzJr,6b00AcO4oSrQpDVKVYgdib0Is2JQLeEyUhdemG5E1DvoKPGfK0WAUQnPUj4cEK0w,Home and Housing,Household Shops,,Calculated,6,2022-12-17T01:19:11
l0pSkKOLln3CxAd0uBoEJuo83Dj7hWcUWqV7ezTRI738kJkDYduLxDHrN1bHnsst,rsgkj6mfu2p1A0E2btUk97fpRrNEo0dpKTCcSruAz5NKrNWH5mAgSp4TqbdlITWO,Electronics and IT,Shops,,Calculated,3,2023-05-10T09:45:26
9hjcGO8w8fkiJmB16Wxfcx9Hq8YjwiP4XbsTXDiWESMnf5VoSHf3PmWlZTSVlhYe,Fkl3iymdwb88G75p6LVgRHko9OTGepFsG9TgcKKuKobMRifPuJW6DF8RkQOCAOlE,Electronics and IT,Shops,,Calculated,4,2023-03-29T18:01:34
DoQk81s9oBaQBKy5HiIX70i17YfBQJT4wQ7MmefQMZYQ5uRbDVnTRPI7ufcBBDbH,X59ZFyBTcNAxp8ih78VusDpmyQwmh5MpcYYxNr6FzeqtbUtLX45i0CHRDJ0DTqeb,Shopping,Shopping Centers and Malls,,Calculated,4,2023-04-11T19:13:34
xS2KpqsHcxBRZ4cG9jKBQjDw6n53iMkuz4w8tK243VUXlYJuEmacSKAObip0Nrs2,dShKO5PWHF1TyycU9GyeeG1ZhtmrvSFSXLL7pzljf2mvTjVl2CQsGFujOcPOJuMd,Home and Housing,Household Shops,,Calculated,10,2023-01-14T04:50:37
1SvZf7wqhfy7ulPhuOKcYbpAwUFkmMwAX7oyOqCjYkCZtmC9SUP6mXpetq4mrN3n,SK67qVey4sBT5G9UoAOuloF6zD1hvryaCXIH0TATUmhh16SdxrKoQ0hbXuKQA9av,Electronics and IT,Shops,MOVILES,Calculated,6,2022-11-05T11:22:45
85ZgxQVVyxyLpLjj3ey1u0PM0tyOKbCIvz1IpJ2O9V8GUPjrkI2GtdVS56wupDgJ,2X3EaDgvJeVBvDO57OieW2FijnmuhFgz7RgimzJJFT1fpdn1o111GT6QqzHrjmyO,Electronics and IT,Shops,,Calculated,9,2023-03-27T14:42:31
