Consumer_Key,Consent_Event_Key,Data_Collection_Type,Consent_Sub_Level,OpCo,Legal_Text,Consent_Date,Data_Use_Purpose,Consent_Status,Data_Use_Channel
YG0JQMnKDUPL0iYFEPDsvudyKBi38QXber0fLLSA1fxWDX6ebZA4KGYJtxkylWtZ,157JistCpb4toUcwa1olipGm1y3aTllRcZSK5pCnhxRVFe4GPAxxEcNE7dimZEsT,First Party,,ES001,,2023-03-05T16:09:27,Marketing,Opt_in,Omnichannel
T8njmI1AGqPS8I0B4yhDRWpUeNC2XmqWHm5mQ3nSfrb0oM5J9O0T9jKHR0LuGyiw,Wv4slh1KBycezBNYcGOquHxKsRxnnxO0DJjbKpPrYjCatvOS6pxaGIoCkgVDOgGc,First Party,,ES001,,2023-02-06T01:23:24,Marketing,Opt_out,Omnichannel
txrJrPbklpPUi7AHuCmKA2FMnSP7XRBdzpBPAi2hwPcpzhsPVsvw0YkCBQCwhYxC,n2nE0sSB6XgOkagjFXhuWTW8h11HrBTvbY8tNHPLP5xaN2H6oZBZGjp0kKwATbGS,First Party,,ES001,,2023-01-12T04:25:42,Marketing,Opt_in,Omnichannel
CnuT1VznI7a3kIj6ajnvS0t6LvFyut1dOy5w1NylDU7qkY4HXS3dexQmK0xn2G2M,7XWRntbHoVIN8hiMO4KtE4uK4YcBct6J5Fcaw0lUbsugppPT41VW7qTloxqLy3mK,First Party,,ES001,,2023-01-21T07:36:38,Marketing,Opt_in,Omnichannel
M4TFZUHycrLOIcbGaJ3EwCaCKGAcwucnzoQH9j2pOTlpeqKoMpGbO5EsyfRYCHHH,wQW3ZnYB0OqLMlEwQspBdPwvvsleQFLHbijh36qVeqb2kcYSpeB2oVVoYXmcT40B,First Party,,ES001,,2022-10-21T00:04:57,Marketing,Opt_in,Omnichannel
hiCRNQcQhyHV9V8Yc71a0EGNuxBpPuBvqeu3UaGxTZJ6WvkTMZYhSqEUPVOvAsmz,FyFqnAXN41TNJAi4QxAZ4xZuOHbi4ub2l7OFFNvMWAfqw1E5IxBzd8Xm042zob4a,First Party,,ES001,,2022-10-21T21:52:32,Marketing,Opt_in,Omnichannel
zUZyqp1WLosM8ZgmPje8oSn6T8alKFPr6bwkDnG1xlfYRlFXbsKBTUBVGSrsqm4y,W9bmW2HnwZj4iT1LOReiQ8OeLUZ57VGaUqQaggVaZ5uocmpOFcQ3o2YtQ7FfLQbd,First Party,,ES001,,2023-04-08T21:37:53,Marketing,Opt_out,Omnichannel
yLUl3DLrEu34mbtdMiwtHmVfLI7ZyAfPbCVCoyD4Chf9u7xm2Wx9KjFGBEbKWgOS,pBObGiZS7hAcTtk7CI0Xo6VH421K4C6lHlh5GAh0fjChwkaZhERNLePZ1mswMmN0,First Party,,ES001,,2022-10-18T15:34:10,Marketing,Opt_in,Omnichannel
mPszIV8bnM7NKoSzkKUlxUMAvjrlQChNtnKyHNEruI24pfE9BA7Q1q15FA0HfMod,uuhAnqG7TgYsoOQGAqtsddoemyfXde4FNnSB088dA9DM1XKWrtn14hWpoMIFCfzJ,First Party,,ES001,,2022-12-27T14:09:43,Marketing,Opt_in,Omnichannel
XK16seoun1XQjKHflTTtHf3yH9fm8Ukr64giAAKgxKFXxzhOZHORmQ9T2wyGzY3d,sKoPvEmFmvT6xmF4ZNK298BEB9hYxoJ3N8EthndY5WsJZrZDOU6dm41O21lSV7fQ,First Party,,ES001,,2023-05-15T20:57:39,Marketing,Opt_out,Omnichannel
UX18P0hfNLSZ8Z4swNdM8HlrWS5VWhJUbDAUnrsRXJlJNSJw20SwCNs4sDFqeTeu,N9T06QZKmOy7sr6nrNNY8xuHAtDwyOa7CkrygF2sjwKnZ8yjT3oJuhn6BYOapmWw,First Party,,ES001,,2023-03-30T21:02:14,Marketing,Opt_out,Omnichannel
Egde6Wp2kJ2kuF0BJSXIdaeiZYVu5wVIkJ5dmWPRPRFubeKJXAbv2XNdLFoMazd3,osF6fp1cVhwRNE9eSqeupN3M6Zi1Qrf8yBX2kBzjYgst2r2HaOU8DspwJz5sZqDX,First Party,,ES001,,2022-12-09T10:22:40,Marketing,Opt_in,Omnichannel
xLsjEryGSDnJVeisoaCFTCbSidFH0HYurhYCGptHu116QkmZWkyzDzhfta35Tg56,NLX6TdA9vFXd0mg5ox752n8LGaNQRtBNuNYQ4dNbCUdf5y6yXdam3rsbisUMEH4I,First Party,,ES001,,2023-01-28T00:58:40,Marketing,Opt_in,Omnichannel
cu1pNcZAZrnbIMsFPe8q4yKwSOON2pP6LCXF8hT8ADz0QOyLSF7fEKYYo0LTsQFb,HAarHGj0SeULfmoB2HXLdmdM1D9GaN9yGxzxzEsEpQkDU6ZVPJdY9s2hNVnItSYk,First Party,,ES001,,2023-03-04T13:53:12,Marketing,Opt_in,Omnichannel
y6OIhlbpSekKjRnMyFrWE35ZKHzpcWc7KfGrJKwEwfd5vEyEZ9bWGThFbHiNuSE5,M3E26v1MsOTjLitxbt6tPzexvc1aN2V5FAMvQOffXUkRAmrXJIEmBEqxn98YXju8,First Party,,ES001,,2023-05-07T23:49:43,Marketing,Opt_in,Omnichannel
YYBQmOBtppdLzZxdOMssCrFwavIidVmbzwY4SwYFYiZBxee45TK7AOoZMBgLaZDO,mrl5ZrzQz9q4qCIjDeA8SR26qwaJ373nEMjYgs7LbRaI7iBJ0q6cZsYUFyqv28BP,First Party,,ES001,,2023-02-18T19:17:26,Marketing,Opt_out,Omnichannel
fXsivQ8PmPls3Ci3kAxieVautLThlsO0do9NotbbdYJOMRs5ATTxO5jcttJOlEHV,MW3UPhBmmf4LxGubLfQWtzayJq8YJFyj78HdOoFMAPHZAOT2vHinkuHwFj66Ttfr,First Party,,ES001,,2023-03-02T02:00:33,Marketing,Opt_in,Omnichannel
Ph4bVTa4Xc03fTIGxRvE8zIALWvGZzFXCwdpTa1iqW0sfLP2KZhvIuqr6yhlzVDA,Ne00J4G44SUNL1NgbhgAzmZ7XrSEqrEGong7HKKC269b4oj53zu61mBMPnoCgCvt,First Party,,ES001,,2023-02-28T19:16:09,Marketing,Opt_out,Omnichannel
wRAPrkDgd3d20LEuChVooSMIujOtbMLlogjC1FHThopK1r6s9xvnC75cLIyqXCbn,n6IFa5hRyj1qdsqUxP9vyegN13jIJftox0aMnwPmAb56B4L2aqTN3w4swaAfU5il,First Party,,ES001,,2023-04-01T20:01:04,Marketing,Opt_out,Omnichannel
36iDbOD5RH8G2v68KPgbYOeNu5YvWHsMRJm5x2za29f7edE6b2zyjY0lmUgsbJWZ,4JycxjXN9b9wmwhOlTBT6ipaQ0NNQC4uPa3FNsQFt0Oxy4wS5xNvj01kksLZb1jf,First Party,,ES001,,2022-12-20T04:15:40,Marketing,Opt_out,Omnichannel
Qt18kcTNsdKkm6wlv2kYQD2sELbJ2quGYhEHaQ9xDHAEquNhTeBPfqeZkpLiAFYF,TF42hsWS02pAUZkP9AK27TQbV7Bi5UuwhFg6N1mcudBumGIg6RoDxynFZ8QlsUC2,First Party,,ES001,,2022-10-06T01:56:45,Marketing,Opt_out,Omnichannel
C0DgZCrDGoacPTXPV9jbcyChNbIBB0gDQZzAf0kZLA1BCcuMiXPTY2qPXc5UKn3R,b79SJ2sIm4RaOfI9PQJqjpcJ130ItEhFb6PVz3REi4xaMmBKX21kwtJKenYmdyG1,First Party,,ES001,,2023-01-12T16:59:28,Marketing,Opt_in,Omnichannel
sgIpUjUKXtI6HKIPciamAHruP7L9ZZV4OWIclpWn5lS8UKfxP74Q9vySCD153dNF,Wef5hfETdEQXYUW1dcqSYVnz9JqIZGAd9qOm3QHHNIQbz33yxjVf0JLwR77BgRtQ,First Party,,ES001,,2022-11-16T03:06:05,Marketing,Opt_in,Omnichannel
uo6Adp7IPOWgUpILMquoUkgTsqW5L6EGZvDcrcFoEfdkw5udrHXv0iKMTansygg7,uGwo678p7rKn5sejHJvXyKwxJ8epYUPGAiwl9npOZNLEuP2uZ3OJqCP3AQIvH8pZ,First Party,,ES001,,2023-01-28T07:27:31,Marketing,Opt_in,Omnichannel
78cBGAlf7mXZ2W7St6H6QKqw87zYevtGWNGACefWew6UrEN4JMMUubAlEq4V26z6,NEx0Xrt8hlynX2WnQLdoimSuZeZKQcc9FhByDe8SfAVuwwuwPl9g1qUtvH5n9SPI,First Party,,ES001,,2022-12-06T07:39:52,Marketing,Opt_out,Omnichannel
1qGVbxhGYUL2Ltn2RzYZ2h4sTckSh0SY5P6ck8HiXD4XrHBjTAafIhLJls474BHy,xlgnXO710p1CGPS5V6UJkruN0tH4ZdFJo0lKjUoCjjHr1oTDTeBy6tg9GHKdhqUO,First Party,,ES001,,2023-05-10T08:12:20,Marketing,Opt_out,Omnichannel
FodQNX4deHjKzr36OcaDFhT0ZPJgr2p3MK5heZ0zCqBvRznei612CUOwUx3V9zZx,JhA9mp7gqr5TqgyZdRAk5QDEZOpXPQN2d9JHyMuxzM60t0YOAfTJdsY9vs2nIQUv,First Party,,ES001,,2023-04-03T12:49:23,Marketing,Opt_in,Omnichannel
R9FyOkxv33zTb7IioOfwWLgtXhMCE4EWGBsIwcffnWXU9zDKh0qychzKsTJ8H0Z3,VE73o42au23N7bTTuBwL3qlgSHWe6J0a7FI8eViJOwjXZAAeB5u92VAAEP3P75LJ,First Party,,ES001,,2023-05-02T16:27:53,Marketing,Opt_in,Omnichannel
GZ1GUpZTIc1NeatHWP1tbhBV7Sn5KaGuRnwFKINF8h4e7gLAjdnBRycxlnsacLD4,MOYLPl00lTh0Eg5fk15lTqVYhounKe3eNFzFdW76Rch1C1AfxoR99XY5fnKLEzM6,First Party,,ES001,,2023-05-16T13:43:09,Marketing,Opt_in,Omnichannel
6lcnh6uZZb7uSTGEDMgR7MACHbTUqk0ukAvM4uihCEFkbwEbrXJIMZrZlGfpFXO9,2NGg79o7pIOcpAa3zWX6d66hDmboKVDyXu0jPrFuaYa929UH8GpJmOPNBWBMgxoL,First Party,,ES001,,2023-01-07T15:12:48,Marketing,Opt_out,Omnichannel
lU6eD54uRnk10oIjNJeNmEIqulpoNUxoqJEnlqfWGWVpEM6ZyOWe5gj6ab8Nu409,ENOcJHrCUZw5NgoRrDDXnJ2FFZfrR8StCw47XOY5NKryK0hCXwZGiuvUKobLeq2j,First Party,,ES001,,2023-05-18T11:28:57,Marketing,Opt_in,Omnichannel
2YPyvqMvK2lqoYb5UUqhnQwbkqg1h2N6tgRvtteqOmnLz0OB0snzUIex1zoPYGZ5,Yt5hFve3NWi1OShTRMBQxmtUX5Q5jAPvx8EWMfYH8JHE0ReVVFTIuKIALEBCkmoi,First Party,,ES001,,2023-04-29T08:19:48,Marketing,Opt_in,Omnichannel
GuFGKQANuze2Jj2KNs5S3ptEF7UjCGuWIusvgJYHnDaCIMyvLUWXx5lAiuzfFUwb,w0DcKNCHYvsFUlgD1Uuf1LARKngyFezAk8a2eF0ly1eZ3bd1aVbsTnOwpNywgs46,First Party,,ES001,,2022-12-05T08:55:25,Marketing,Opt_in,Omnichannel
1Kmf07TvIirBq6g7ZAF01gBpXMTfqFvB5qdp4jIXpDt6blb5yCLzWOb6PZMnS1Uy,rEsoO8O5wL4MaoxTNEzszbjwD5e6N63MXXW4votrQSbFFyoWWsPucIV6fxxVDuqp,First Party,,ES001,,2023-02-04T07:45:26,Marketing,Opt_in,Omnichannel
PxYvUMNGGtkhV2xFTdmuQ2xVHrFu1z5FeUIor6HtChOnWBGFWJ1zW3n0XX80A9ZI,eWV2LZSA0UTB24M9duaitiFnwrKDOyisyy37LaSCQm6cZpMmuv2S4exbKZmABJKU,First Party,,ES001,,2023-04-03T20:09:32,Marketing,Opt_out,Omnichannel
9j5Mhab3Cx8yXfPvDtsHog9DUDDk9FeurCpjDdvloQrchRc76BsxFNn0wdkadKbo,uZScdxx2c7YbMxEqPDIx6CZ11kxrsk1AbWlkDZKCdDnwb8yzrYNjH5m4dsabr13N,First Party,,ES001,,2022-10-08T19:00:53,Marketing,Opt_in,Omnichannel
gaFBpH3bYD2PqsK8KGiPKGU7uyHjxwd0qR4jc5hAV1yMVTFQXWMF7Ms6m4WY1ioH,53SVfRdAwokohSij2YVbgiRq978zVa1zj31eTCsUnoTil4XD8Z0FvPA9tWHr27VL,First Party,,ES001,,2022-12-31T11:19:34,Marketing,Opt_out,Omnichannel
OlH7bLaBEREXanfcqSeLWAIrmpf13J9KLnqkpPwsKEBkbBghQumpHgkhoub268eM,idg1RLoPcumuHBAGF1ZvbawQq06MHJk1gVWf4nEOmB0lWHJnuLq9H1jrMRaDYIsm,First Party,,ES001,,2022-10-29T05:50:48,Marketing,Opt_out,Omnichannel
1nx4jdce7lWsI6IffoPS2Nl3MtK2QivbdW0RnPnxJqDdeebAs9whvPKRgEGoVSH8,KxxLpu91BOfKZldDCBh0PbHL9Oa3hqeDGW0oaFGzcQMvj9vzi5mLcOOFKfcs1hEZ,First Party,,ES001,,2023-02-05T16:25:04,Marketing,Opt_out,Omnichannel
i3mJIn3EyBus2xJt5KifbLOdkIpt8fo0irCpFC5B11hUuEd1D2wNbCyAGcgv2osy,jc04C563CP3h3pgbybHrbOXjA9o16DQNIgKHBqQL0TwmwNinw5ixJC3eebh3u57p,First Party,,ES001,,2023-04-16T11:38:46,Marketing,Opt_out,Omnichannel
oeGicyiNYPFXNDH0oBuQCFo1CIFhSMFazQjLToJoZ7LloRjgP9eZFyEcTrvuhN8P,vB46yQphWlMBOnSCAoNhLBMYJPlkLnXrZ2VSHb3LtQyRWMPEKyxtGsllda6JJPnP,First Party,,ES001,,2023-04-01T22:04:56,Marketing,Opt_in,Omnichannel
Z5ohJhsjZjNo7ijbADBVjZqMoswRlCwK4dFc5iDbNy9hX5p2vpM5xsI7ZvezHVLC,p5c0BYeq57BmDO7bOeQwE8becGgWN5zTLtt06gorE27j8fCse62I7DnRqYVNKVqi,First Party,,ES001,,2023-02-24T16:08:13,Marketing,Opt_in,Omnichannel
tefWIV7jm5Qh2qB6bbtLPDcm9ea4HmLAOJKNScJxHydqEOQGTq53hjuqcpJt7v9D,Wlgvg5IXNXcqyqpr9z0FwhpCoSZU59Z3J0wkJTf6e7G8HUTFhuayCF3E9vBqCGI7,First Party,,ES001,,2023-04-29T21:47:32,Marketing,Opt_in,Omnichannel
3aVx8LqMcJ9AlcveypcqVhLQtW3Me2lVD4LolpscWtdSNU0OTF8xQlVWHQqHYLsX,arHaAzkIldsMDqfqKOQ1211QvNoZ0UVcIiDOvssGcg1Qn3cfPUMxoIeasbXoah4j,First Party,,ES001,,2023-02-23T18:33:31,Marketing,Opt_out,Omnichannel
ZXAciT4hBG3LkFFRFmSTTtWsChxKQSHNp43r36wY2dCycLGYNUSI4bKma4ONPLpz,YWWjf9xEiiYoelJhW6lS4HZMRJUCdxhlNrVYWTMJ5mtWUlDVKuT1sXLMbyn5THHR,First Party,,ES001,,2022-12-16T21:27:21,Marketing,Opt_out,Omnichannel
GegwSmnjypvTkif3JhvOFHKWLMqvA9LGsSxEFmtBMqIpsIWKJ9vhq3Piewf4J2Rj,cFiRE8LAyDsEvGwKfYhZJrlznxhBYvfkW8dZltInoeGWwca1JrfInT2vMLO3lALT,First Party,,ES001,,2022-11-22T14:34:02,Marketing,Opt_out,Omnichannel
gOhmnmqkJGq18MdOxiiVZqnlpNK5djNMaAOx9HuQkXW9t4g4YLTeziyYlifnhubL,wYkShOhfoOqt0ViFUuiMM34NljoAH7Ez5kHUGCVihBYA9pEemU7ou6toQpFIv9gs,First Party,,ES001,,2023-05-02T12:31:04,Marketing,Opt_out,Omnichannel
eX4GYToauMl9V1btjwXtIirzTin4blVS3sgud76lceACYP6mIEzzAfyDSGagSau3,Fr30aS2fmwlkgXPLqCtPMATmxLLyCyFYXODl2UMgm4Bx52A14x8XLrUrHpxNouLh,First Party,,ES001,,2023-03-19T13:18:03,Marketing,Opt_in,Omnichannel
icqNQBlDPEizkXrEXvb0dRc21YdTfpl5htPO776jT9CZi1j5gUwGKBnZK8jrwGdP,KMBCXfJYojiqLsHfELddqx32rNriZ1TkmIiuINuLOUUWEgIw7ZNb9rFVUBuPpcjw,First Party,,ES001,,2023-01-07T11:46:27,Marketing,Opt_out,Omnichannel
lMWLPXCoR7Y8m2WwzCEUHKTHipgX06KSwxZ0vQJSJyM351zS3qXJghgy7QieoCEW,whVxSDGy38FdJlcr9UTs5W447NdnFJMqnv0fvHM876sdiHfPafTOcXSGgD70IQmZ,First Party,,ES001,,2023-04-17T14:44:18,Marketing,Opt_in,Omnichannel
Q0AH8DCy4dCPuffcWRSy4hN87Y4tzCUdCL49zJ2a6VqhcloSujaKORLFit22n3D7,UcDybiZ8y0XAw2WXrQhDgy2CC2hTP8ZI6BatGqEMK5pnIa0urm0QmOf7HG17KseI,First Party,,ES001,,2023-04-19T16:00:26,Marketing,Opt_in,Omnichannel
IZBr3yeNM5Z5y26ZU7qcB1g7IGOpRQ0PQbLIplSeeiZrnycUlJLNqQekwixygmxa,yeFvc7t7LjGSEajFRs8egdY71bye8rAHq0qUeTd2PqqdSk3zgSRgOV3pw7XD0OnS,First Party,,ES001,,2023-04-30T08:49:14,Marketing,Opt_out,Omnichannel
vnoalk7iU3yZxqcXFBrKvznYymLvSOyAy1veoG4yKAePPzZmaUAVOU8lUXmiOEuO,joumJ876HKs58nMPxmxWNEm6E6SeITVt51sUiBaaRQqzq5ysmP8AGLqEFMagmuiS,First Party,,ES001,,2022-10-29T07:41:31,Marketing,Opt_in,Omnichannel
y2lx6A33iY59XgUGX2s0Qm13VZgUTJPif0HOYa77jlEw7lOklE91UP2KMg6W8d3z,MivT9luAMjBsXLmVpoW9GvQrVE2UjyStoi1luxVWMmyv9snJiaRqYM9bAjwCPaqi,First Party,,ES001,,2023-05-09T21:18:38,Marketing,Opt_out,Omnichannel
H2UYkE0OS3wLvv4vBhR2TJHr4O4X1na1UCeIRoS7r9AzO0TRS1tIuq9Rn3UZIVGD,gfLBn09mmbQs1aeFweU1tU3tGMtTSOC5sigQPohKUmZmgMEORK9KGJfiGHlFCOuM,First Party,,ES001,,2022-12-10T23:25:19,Marketing,Opt_in,Omnichannel
ZU1IIW0SvHM6dN194fG11YdIIsc2JAk3emIdkXz1kSXjrE4xZb1uKzYo8eBMvIrU,DT58eDVgq5wEQaoFfq7qpGVZxLAYEWVcEYqrjby0kzktsXtWtznfBm4b5ClRout1,First Party,,ES001,,2023-03-25T22:15:38,Marketing,Opt_out,Omnichannel
hUGwhjia6HhAcTMjhX0UHT1UQuetsejrXYJz3se0FGBc8aq00PYm3hKB2KeBPqai,m4wlFSuWhvNIo2KI3lwu3u14WhZJw0qU9FSgUBWNbn394PDokLphrhhew11IbPfK,First Party,,ES001,,2022-10-10T15:56:48,Marketing,Opt_out,Omnichannel
H6YKNLyr96WxZ9ZrhKIXq58cG886tI2PjafcuIcz2LTMykxN6MgHzG5wRoOFCdqg,Hs1CybLFUenMSquIBlN37heAJUJZVA3kCax3TfU0HgbdnNjrOH6jwGTVLPLSegPJ,First Party,,ES001,,2022-11-12T12:25:14,Marketing,Opt_in,Omnichannel
MuJ8Xqw6zbYU0YYqkaclT8h5kLbNSM7OZl1r5PnfUNtXmMZNSDcclKwQOsudFizs,0TTsQYwLY9f06jUHTa6XcdzQDtP3EkjW5Y8UB7Bq7F8owXoYNcDMvz0m7TVrNyKz,First Party,,ES001,,2023-03-24T23:04:32,Marketing,Opt_in,Omnichannel
vPENM9sH9b1MgMJ8KPGi6g7Yb76MbeMBtDWZ8ewfs0moaVQLW9jJLNNkjZdgAM6V,rXTe7IzWg4HUpdtjI3ecbfwGJx4KGs4BBAAdhw2mEmGy3VaLrDkvFk0n4YqMqyYo,First Party,,ES001,,2022-10-31T10:57:35,Marketing,Opt_out,Omnichannel
gRan7oNdNYXvfjkg0xIzkTh1ursOZyNU6XOVKsyVSiDjYxVGJHjhDuSNsgTsNvLj,MDHHJIGp0S5FDN5z0WNsCkpud0063qCPw86RmfFIyUWI3p7cTRxSjQZpOYykArZL,First Party,,ES001,,2023-04-23T16:12:38,Marketing,Opt_out,Omnichannel
e8MkIApOLZ7Cmz6rcnJp7Q4GP9R9vsnXaQ0O2mTiNxWGO44KmFccTQhli5rrTJnv,Z8rL3iljOOOTLavTDm7hsLvA80Jm2L0hDo5dAdj5jXicsN8foywdF4JCN25Uyawb,First Party,,ES001,,2023-03-25T07:50:47,Marketing,Opt_in,Omnichannel
CbYkmPL8ij9AII0W6PVahixtLAGFOmYXmtBxjpt4SHRdKbkc1xQPoP7KhO88I1bT,amBCZhEwMsK4LlxmXDNkUCBY31wiaz2EG0W9k0XPds2W0xDiTdN2WT1eY7zqy7kE,First Party,,ES001,,2023-04-15T09:16:19,Marketing,Opt_out,Omnichannel
WjnCFd0GAfvtpy1qgvUe4Hnn4Ftbnp3gxnhj3NTcj2amkDVmVYyeKzDnSVRKDr10,MSDbfo1Bv2VHwvhakKOZSigFhec6pkx1zGL6czqkBFY4Kj07AwXeTTJvyyWnNKp9,First Party,,ES001,,2023-05-14T19:26:02,Marketing,Opt_in,Omnichannel
5rfd85Z9m7fK6iBihsTPLJSlMB9wgRRkzXvxBEHwKgXpZaurtS7mxIuvUkQ710cS,ZT5pP5jSPHfH14vOMxHTCS5bErHKIS2hI2HOpyRHbqKIzUvYWsfWM1DAMR7tUM9L,First Party,,ES001,,2023-03-10T23:19:55,Marketing,Opt_in,Omnichannel
yzbnu7U1ctunp32248Bx4ssdBpOErDPWuTZxd007pPmJloikCWlTKo3fvMsqpKbv,EHHTuAeHD9p6On6YhjWIEgGsohXO2waJbzyM3ANuUR3Snx6czouLeocUwdPTU5gZ,First Party,,ES001,,2023-05-16T08:54:47,Marketing,Opt_out,Omnichannel
mjR3KFKrkzlBC564XAXgBFnp1mR4KxeXBdk06t4pOyjvKXdz3StPyGPTF5US8M0o,Zwv5Jd5qxILMcFD3dWieXKUAEJrkGyM1wm2Tnhmtf79w5yPRY1QzhAZlRJQUE1PM,First Party,,ES001,,2022-10-09T23:12:06,Marketing,Opt_out,Omnichannel
dmrGPTnXk22p4akZ7cLeZ2EnJQxoR4RUngx96MHpZRkXM0LWhcjNtHYW3QmJKnNn,8DJam8LaiTZDRHZP90PYgaYmM1uew9qnpiaFdbDrGZ9TX9c5cOS7Ez91W8128Mv8,First Party,,ES001,,2022-11-13T03:22:16,Marketing,Opt_out,Omnichannel
3MlgSfWIIAdFfS3tyHsqyRQUkN0YlZHcxoXedlkvVUalBVzonmiwVaIJM4tTW9kd,pqjyzssbzEErrhszOiBBHRvSmRoUjPy4Sw50bHOgVh6eLpWAScKAj3WQMqirCAj0,First Party,,ES001,,2023-05-24T14:16:53,Marketing,Opt_in,Omnichannel
FAAkTGMJIG705ebBcGEx04XvSi6gqFMIIWjETYGdzgMzy9ccHKhmIKK6cjLj1p9i,Moij4yEfio766i8k9UiNrm7evmwuE0YnUOIH0RbqU0f4NYAvuJ0XZLHaujHMHHgY,First Party,,ES001,,2023-02-10T13:53:12,Marketing,Opt_in,Omnichannel
09UDrkR960I5IGbSj1ExjuD6VL5uxYjpGL55Z60ibT71PWP3ks1izTkMTe993P3V,o7epaCTdzxWKvK9H5Jon3rwzvqBRS6r4GnbDZFXLJDqETMZUNETo9Ra4tgqj7w7J,First Party,,ES001,,2022-11-02T04:02:18,Marketing,Opt_out,Omnichannel
CkOkWc4zzSnSVGbunr4PRzhpOtJrSxuWlRQaDR312iZS1HIFW3t2md0vhIHlTrt7,9KChRfDgjzjmM4ctiJqkHbA1JerOuVCPhrgq4N6wuDRzLLs863YtkTO5IfYsPHWO,First Party,,ES001,,2023-04-14T04:46:38,Marketing,Opt_in,Omnichannel
TekGmBbtkyfVE4p0iT6YTBCRuDKiYljif0hlHYvg9GP8bDv7KbdzpqLd5gBlotlk,YAgeRcuYU1sYZkMqzSEj4VT5rzGVZaUbAd9Jjeux2zT8zmVM9Pxtq4U2hEPVexSw,First Party,,ES001,,2023-01-25T04:24:07,Marketing,Opt_out,Omnichannel
UsHl2R36SNOQYREiN7DGTesD2502XaSwFEFy2mtAieJRv2l1OfIiOGgtXUy8bEBr,43c3zxA4PTbA3HNTgQmHPhqIyFQeMQmtv4erNhbrqpU29a3S2DeSQ2BlD4NI1cmi,First Party,,ES001,,2023-05-11T01:29:46,Marketing,Opt_in,Omnichannel
7ocyxc2iwdbgOJXbptDLGpWrN9xFL8t44AI2ivS8NQswvM4OVPVFlXtlCpwZm9mF,ANEol2tnAGjhfV7cNgr63tdL6qYxvhUEZXUZW8eDlhLW4J2KyDbWhdejtDbnalS0,First Party,,ES001,,2023-04-14T05:32:28,Marketing,Opt_in,Omnichannel
A2B4hVs9lObbkklJrZENvkLKuhAhV6d90QIGvtUzrFp1yqKagZUZ1lfFbJjcvmbY,moZJbmy2qvwVKmr2Rxh4bWxnO6IP7Hz7bZfHU9ZwX72TIXRrNHlfbeKnAdW9uSZj,First Party,,ES001,,2022-12-09T00:07:02,Marketing,Opt_out,Omnichannel
0hKhFV1WJGelKbGrLLpxyjEwFbUZD3wzqhfL9W6rDjENpAVvvsyJKqROdJXsQFUt,iR8xrg1y4ZvMwLhYRGNLrTLuFwY3GUrwndOj5hL2STL6P72HH9lKHu0eEUM1PPKi,First Party,,ES001,,2023-02-09T09:16:23,Marketing,Opt_in,Omnichannel
xA6mJnfwrEwoonfkYLyf1clYTuNoFlq3RRc1t2mb2zL9aoZIW9Imo292pbmbtnIU,cl9WAFRmiwmYY2PZxBMdOBM1C2vQb9Bs2CqiSzqSc26VYPEx0K8pcZqF3Kcf9IsD,First Party,,ES001,,2023-01-15T02:36:38,Marketing,Opt_out,Omnichannel
Ot54zBlp5FeqQL4gjhZXo0QgzHGp0WZOeKOqCQhZvqVHC9l1UIowiN9IzlIPFsae,R778tXHEHfOzpJMR3yrCw0bHdCLz3Int8qKx1mDSBJ9GrbrrEM7AjN7kf6RyPJCu,First Party,,ES001,,2022-11-07T04:49:23,Marketing,Opt_in,Omnichannel
PmATJS4Iw4WeHSK1ZryTKQqKAMu8dAVwkugosc59xUFIKaTIzxyJJShWIw7xsVp8,vsucjt7h19TVUn7fSOfkehbM8tyXxaUxVymyMArwnfKQvbuQfS2BCJPxmQTEKpc5,First Party,,ES001,,2023-03-26T15:07:25,Marketing,Opt_out,Omnichannel
WIqtjxPi60ug8pXYmB3reeLUmtuTW099oFLcHycodNK0XK2200O63J5hgPOLzKX5,boPDjgSzMbhj5371A6iXyGK9sPYHqVK5WnOftvfs6udMcAC8eApYHoAppix8g5ro,First Party,,ES001,,2023-01-13T05:20:50,Marketing,Opt_out,Omnichannel
bt1BODM17EDOXcz9URG1ZfxxuUoC5aSdWyAuCKhsukj8Xxi07FXtCSytcRGAxW3I,CdnBqErcV0ePOWDCqwL5amQxwQa1dX4GhmCiB2Kliy6wO6BgTjwFA85h1T3AqFm9,First Party,,ES001,,2022-10-02T17:50:05,Marketing,Opt_out,Omnichannel
J98Cba1LjTcy5YXOFPliQGt2rF5AOAnKfJCdazRFiGvSLTs4dYNfqioccIBJ2Bwq,swlgMgWDKL7fqV8aRNUZ9KocwJkZ5OBg9Q4OHTOoxcCNVhlQcNIYeQXYphqPzozq,First Party,,ES001,,2022-10-24T06:30:07,Marketing,Opt_in,Omnichannel
hUjxVDht3aw3Qi6XRNHOZgtrsbKhYWZx5Ef6SmuPy5dSfx4l1fBvVbhLG3QY5gst,e9AxDNoJnociK4nElDB7Ks5PwwXjjJeGffrz9UOufxkjXSU9hWlPDDpUUXy1BWry,First Party,,ES001,,2023-02-13T00:37:35,Marketing,Opt_in,Omnichannel
